FECHA_CORTE;ITEM;NOMBRE_DEL_CLUB;DISCIPLINA_DEPORTIVA;CONDICION;N°_DE_RESOLUCION_INSCRIPCION_PRIMIGENIA;FECHA_DE_REGISTRO;OBSERVACIONES;;
20240229;2859;INSTITUCIÓN EDUCATIVA SANTA URSULA;VOLEIBOL;AFILIADO;931-DINADAF-RND-2017;24/07/2017;;;
20240229;2860;ASOCIACIÓN CULTURAL SOCIAL Y DEPORTIVA CÍRCULO UNIÓN MIRAFLORES;VOLEIBOL;AFILIADO;932-DINADAF-RND-2017;24/07/2017;"00017-2024-RENADE-DNCTD/IPD.
periodo 17 de octubre de 2023 al 16 de octubre de 2025";;
20240229;2861;JOCKEY CLUB DE CHICLAYO;VOLEIBOL;AFILIADO;950-DINADAF-RND-2017;02/08/2017;;;
20240229;2862;CLUB DEPORTIVO TURISMO PASCO;VOLEIBOL;AFILIADO;951-DINADAF-RND-2017;02/08/2017;"0653-2022-IPD-DNCTD/SRND.
periodo del 05 de junio de 2021 hasta el 04 de junio de 2025.";;
20240229;2863;CLUB DEPORTIVO TITANI;VOLEIBOL;AFILIADO;952-DINADAF-RND-2017;02/08/2017;"0652-2022-IPD-DNCTD/SRND.
periodo del 26 de octubre de 2021 al 25 de octubre de 2025.";;
20240229;2864;CLUB DEPORTIVO ALGALIN;VOLEIBOL;AFILIADO;953-DINADAF-RND-2017;03/08/2017;"0571-2023-RENADE/IPD.
periodo 25 de junio de 2023 al 24 de junio de 2027";;
20240229;2865;CLUB DE VOLEY RENACER DE COMAS;VOLEIBOL;AFILIADO;964-DINADAF-RND-2017;09/08/2017;"0319-2022-IPD-DNCTD/SRND.
periodo 2020-2024.";;
20240229;2866;INSTITUCIÓN EDUCATIVA N°11009 VIRGEN DE LA MEDALLA MILAGROSA;VOLEIBOL;AFILIADO;965-DINADAF-RND-2017;09/08/2017;;;
20240229;2867;CLUB DEPORTIVO UNSAAC-INQUITAS;VOLEIBOL;AFILIADO;966-DINADAF-RND-2017;09/08/2017;;;
20240229;2868;CLUB DEPORTIVO CAHUAMO SPORT CHILCA;VOLEIBOL;AFILIADO;999-DINADAF-RND-2017;21/08/2017;"0388-2022-IPD-DNCTD/SRND.
periodo 19 de mayo de 2022 al 18 de mayo de 2026.";;
20240229;2869;INSTITUCIÓN EDUCATIVA PRIVADA BERNARD BLENKIR;VOLEIBOL;AFILIADO;1000-DINADAF-RND-2017;21/08/2017;;;
20240229;2870;CLUB DEPORTIVO CULTURAL UNIVERSIDAD NACIONAL DE CAJAMARCA;VOLEIBOL;AFILIADO;1021-DINADAF-RND-2017;23/08/2017;;;
20240229;2871;ST JOHN CLUB SOCIAL CULTURAL Y DEPORTIVO;VOLEIBOL;AFILIADO;1022-DINADAF-RND-2017;24/08/2017;;;
20240229;2872;CLUB DEPORTIVO KINDER;VOLEIBOL;AFILIADO;1023-DINADAF-RND-2017;24/08/2017;" 352-2023-IPD-DNCTD/SRND.
periodo del 08 de abril de 2023 al 07 de abril de 2025";;
20240229;2873;INSTITUCIÓN EDUCATIVA N°20478-LAURIAMA;VOLEIBOL;AFILIADO;1028-DINADAF-RND-2017;28/08/2017;;;
20240229;2874;INSTITUCIÓN EDUCATIVA N°FRANCISCO VIDAL LAOS;VOLEIBOL;AFILIADO;1029-DINADAF-RND-2017;28/08/2017;;;
20240229;2875;CLUB DEPORTIVO BOQUENSE DE LA PROVINCIA DE PISCO;VOLEIBOL;AFILIADO;1030-DINADAF-RND-2017;29/08/2017;"0291-2022-IPD-DNCTD/SRND.
período comprendido del 01 de enero de 2022 al 31 de diciembre de 2024.";;
20240229;2876;CLUB DEPORTIVO JUVENTUD SANTA ROSA DE LA PROVINCIA DE PISCO;VOLEIBOL;AFILIADO;1031-DINADAF-RND-2017;29/08/2017;;;
20240229;2877;CLUB DEPORTIVO SPORT ALIANZA PISCO DE LA PROVINCIA DE PISCO;VOLEIBOL;AFILIADO;1032-DINADAF-RND-2017;29/08/2017;;;
20240229;2878;DEPORTIVO ALFONSO UGARTE;VOLEIBOL;AFILIADO;1039-DINADAF-RND-2017;01/09/2017;"0350-2022-IPD-DNCTD/SRND.
periodo 2021-2025.";;
20240229;2879;CLUB JUVENTUS CUSCO;VOLEIBOL;AFILIADO;1048-DINADAF-RND-2017;06/09/2017;"0296-2023-IPD-DNCTD/SRND.
periodo 20 de mayo de 2023 al 19 de mayo de 2025";;
20240229;2880;ESCUELA DEPORTIVA REAL WANKA;VOLEIBOL;AFILIADO;1055-DINADAF-RND-2017;08/09/2017;;;
20240229;2881;INSTITUCIÓN EDUCATIVA N°42238 ENRIQUE PAILLARDELLE;VOLEIBOL;AFILIADO;1056-DINADAF-RND-2017;08/09/2017;;;
20240229;2882;ACADEMIA DEPORTIVA ALEJANDRO GARMA;VOLEIBOL;AFILIADO;1060-DINADAF-RND-2017;11/09/2017; 0773-DNCTD-RND-2019. elegida en asamblea general del 03 de setiembre de 2019 por el Periodo de dos años;;
20240229;2883;INSTITUCIÓN EDUCATIVA DR. LUIS ALBERTO SÁNCHEZ ;VOLEIBOL;AFILIADO;1062-DINADAF-RND-2017;12/09/2017;;;
20240229;2884;CLUB SOCIAL DEPORTIVO Y CULTURAL INTERNACIONAL;VOLEIBOL;AFILIADO;1066-DINADAF-RND-2017;12/09/2017;;;
20240229;2885;CLUB DEPORTIVO ATLÉTICO REAL INMACULADA;VOLEIBOL;AFILIADO;1092-DINADAF-RND-2017;19/09/2017; 0474-2021-IPD-DNCTD/RND. Periodo del 15 de diciembre del 2020 al 14 de diciembre del 2024;;
20240229;2886;MV CLUB SPORT SAGITARIO ;VOLEIBOL;AFILIADO;1096-DINADAF-RND-2017;20/09/2017;;;
20240229;2887;ASOCIACIÓN CULTURAL SOCIAL Y DEPORTIVA LA ACADEMIA;VOLEIBOL;AFILIADO;1101-DINADAF-RND-2017;22/09/2017;;;
20240229;2888;ASOCIACIÓN CULTURAL SOCIAL Y DEPORTIVA CHIDA;VOLEIBOL;AFILIADO;1102-DINADAF-RND-2017;22/09/2017;;;
20240229;2889;ASOCIACIÓN CULTURAL SOCIAL Y DEPORTIVA DILARIO VOLEIBOL CLUB;VOLEIBOL;AFILIADO;1103-DINADAF-RND-2017;22/09/2017;;;
20240229;2890;CLUB DEPORTIVO ORIÓN MAJES;VOLEIBOL;AFILIADO;1124-DINADAF-RND-2017;28/09/2017;;;
20240229;2891;CLUB DE DISCIPLINAS DE LA COLINA;VOLEIBOL;AFILIADO;1125-DINADAF-RND-2017;28/09/2017;;;
20240229;2892;CLUB DEPORTIVO UNIÓN MAJES;VOLEIBOL;AFILIADO;1126-DINADAF-RND-2017;29/09/2017;;;
20240229;2893;CLUB SOCIAL Y DEPORTIVO ATLÉTICO SANTA ANA;VOLEIBOL;AFILIADO;1137-DINADAF-RND-2017;03/10/2017;;;
20240229;2894;CLUB SOCIAL DEPORTIVO ATLÉTICO DEPORT CLUB HUNCAVELÍCA;VOLEIBOL;AFILIADO;1138-DINADAF-RND-2017;03/10/2017;;;
20240229;2895;CLUB JUVENTUD PROGRESISTAS LAS FLORES;VOLEIBOL;AFILIADO;1139-DINADAF-RND-2017;03/10/2017; 0680-DNCTD-RND-2019. Periodo 23 de julio de 2017 al 22 de julio de 2023;;
20240229;2896;INSTITUCIÓN EDUCATIVA JORGE CHÁVEZ;VOLEIBOL;AFILIADO;1140-DINADAF-RND-2017;03/10/2017;;;
20240229;2897;CLUB REAL MARISCAL CÁCERES;VOLEIBOL;AFILIADO;1154-DINADAF-RND-2017;09/10/2017;"0077-2023-IPD-DNCTD/SRND.
periodo 15 de enero de 2023 al 14 de enero de 2025";;
20240229;2898;ASOCIACIÓN CULTURAL SOCIAL Y DEPORTIVA SANSER INTERNACIONAL ;VOLEIBOL;AFILIADO;1161-DINADAF-RND-2017;11/10/2017;"0643-2023-RENADE/IPD.
período 25 de octubre de 2023 al 25 de octubre de 2025";;
20240229;2899;SPORT CEDANO VOLEY CLUB;VOLEIBOL;AFILIADO;1162-DINADAF-RND-2017;11/10/2017;"0602-2023-RENADE/IPD.
periodo que se computará desde el día 06 de setiembre de 2023 hasta el 06 de setiembre de 2025";;
20240229;2900;ASOCIACIÓN CULTURAL SOCIAL Y DEPORTIVA MANOS MORENAS;VOLEIBOL;AFILIADO;1163-DINADAF-RND-2017;12/10/2017;;;
20240229;2901;CLUB DEPORTIVO CULTURAL JUVENTUD RAZA HUANCA;VOLEIBOL;AFILIADO;1180-DINADAF-RND-2017;17/10/2017;;;
20240229;2902;INSTITUCIÓN EDUCATIVA PARTICULAR BERNARD BLEMKER;VOLEIBOL;AFILIADO;1211-DINADAF-RND-2017;27/10/2017;;;
20240229;2903;CLUB DEPORTIVO CULTURAL REAL QUILLABAMBA;VOLEIBOL;AFILIADO;0048-2022-IPD-DNCTD-SRND;18/02/2022;"0393-2023-RENADE/IPD.
de dos años del 2023 al 2025, en Asamblea de fecha 20 de julio de 2023";;
20240229;2904;INSTITUCIÓN EDUCATIVA PARROQUIAL SAN MARTÍN DE PORRES;VOLEIBOL;AFILIADO;1221-DINADAF-RND-2017;31/10/2017;;;
20240229;2905;INSTITUCIÓN EDUCATIVA PARTICULAR NUESTRA SEÑORA DE LA ASUNTA;VOLEIBOL;AFILIADO;1235-DINADAF-RND-2017;09/11/2017;;;
20240229;2906;CLUB CULTURAL DEPORTIVO LA CONVENCIÓN;VOLEIBOL;AFILIADO;0049-2022-IPD-DNCTD-SRND;18/02/2022;"0418-2023-RENADE/IPD.
periodo 2023-2025, mediante Asamblea General de fecha 25 de mayo de 2023";;
20240229;2907;CLUB DEPORTIVO ESTRELLA DORADA;VOLEIBOL;AFILIADO;1248-DINADAF-RND-2017;17/11/2017;;;
20240229;2908;ASOCIACIÓN CULTURAL SOCIAL Y DEPORTIVA SMALL STAR;VOLEIBOL;AFILIADO;1251-DINADAF-RND-2017;17/11/2017;"0645-2023-RENADE/IPD.
periodo 26 de octubre de 2023 al 26 de octubre de 2027";;
20240229;2909;CLUB DEPORTIVO INDEPENDIENTE DE VOLEY DE COMAS;VOLEIBOL;AFILIADO;1252-DINADAF-RND-2017;20/11/2017;;;
20240229;2910;ESCUELA FORMATIVA DE TALENTOS V.C.;VOLEIBOL;AFILIADO;1253-DINADAF-RND-2017;20/11/2017;"0489-2023-RENADE/IPD.
periodo 05 de agosto de 2023 al 04 de agosto de 2027";;
20240229;2911;ASOCIACIÓN CULTURAL Y DEPORTIVA ACADEMIA MUNICIPAL AMAUTA;VOLEIBOL;AFILIADO;1257-DINADAF-RND-2017;21/11/2017;;;
20240229;2912;CLUB DEPORTIVO REAL GUADALUPE DE PARAGSHA;VOLEIBOL;AFILIADO;1261-DINADAF-RND-2017;22/11/2017;;;
20240229;2913;CLUB DEPORTIVO DOBLE D;VOLEIBOL;AFILIADO;1262-DINADAF-RND-2017;23/11/2017;;;
20240229;2914;CLUB DEPORTIVO JUVENTUD PASCO;VOLEIBOL;AFILIADO;1263-DINADAF-RND-2017;23/11/2017;;;
20240229;2915;INSTITUCION EDUCATIVA N°22472 CAP. FAP RENAN ELÍAS OLLIVERA;VOLEIBOL;AFILIADO;1297-DINADAF-RND-2017;29/11/2017;;;
20240229;2916;CLUB DEPORTIVO NONE;VOLEIBOL;AFILIADO;0050-2022-IPD-DNCTD-SRND;18/02/2022;período de dos (02) años (que empieza desde el 21 de agosto de 2021), en Asamblea de fecha 20 de agosto de 2021;;
20240229;2917;CLUB DEPORTIVO REPFO-SPORT;VOLEIBOL;AFILIADO;1326-DINADAF-RND-2017;06/12/2017;"0215-2022-IPD-DNCTD/SRND.
periodo del 31 de marzo de 2022 al 30 de marzo de 2024";;
20240229;2918;CLUB DEPORTIVO SPORT VOLGA;VOLEIBOL;AFILIADO;1335-DINADAF-RND-2017;07/12/2017; 0413-DNCTD-RND-2019. Periodo abril de 2019 a abril de 2025;;
20240229;2919;CLUB DEPORTIVO SOCIAL CULTURAL REAL STRIKER;VOLEIBOL;AFILIADO;1338-DINADAF-RND-2017;07/12/2017;" 326-2023-IPD-DNCTD/SRND.
periodo del  2023 – 2025, elegidos en Asamblea General de fecha 13 de mayo de 2023";;
20240229;2920;CLUB DEPORTIVO INGENIERÍA;VOLEIBOL;AFILIADO;1362-DINADAF-RND-2017;19/12/2017;"0464-2022-IPD-DNCTD/SRND.
consejo directivo elegidos para que ejerzan sus funciones a partir del día 15 de junio de 2022 hasta el 14 de junio de 2024.";;
20240229;2921;CLUB DEPORTIVO SEÑOR DE CHAUCAYAN;VOLEIBOL;AFILIADO;1367-DINADAF-RND-2017;20/12/2017;;;
20240229;2922;CLUB SOCIAL DEPORTIVO VON NEWMAN;VOLEIBOL;AFILIADO;1389-DINADAF-RND-2017;28/12/2017;"0558-2023-RENADE/IPD.
periodo del 01 de setiembre de 2023 al 31 de agosto de 2025";;
20240229;2923;CLUB DEPORTIVO CUMBAZA;VOLEIBOL;AFILIADO;1390-DINADAF-RND-2017;28/12/2017;"0231-2022-IPD-DNCTD/SRND.
periodo del 21 de noviembre de 2021 al 20 de noviembre de 2025";;
20240229;2924;CLUB DEPORTIVO ALIANZA SEBASTIANA-ALSE;VOLEIBOL;AFILIADO;1394-DINADAF-RND-2017;28/12/2017;;;
20240229;2925;CLUB DEPORTIVO TECNOLÓGICO TUPAC AMARU;VOLEIBOL;AFILIADO;1395-DINADAF-RND-2017;29/12/2017;;;
20240229;2926;CLUB DEPORTIVO MUNICIPAL DE QUILLABAMBA;VOLEIBOL;AFILIADO;0003-DINADAF-RND-2018;03/01/2018;;;
20240229;2927;CLUB DEPORTIVO JOLUVATA;VOLEIBOL;AFILIADO;0019-DINADAF-RND-2018;05/01/2018;"0153-2022-IPD-DNCTD/SRND.
periodo 19 de noviembre de 2021 al 18 de noviembre de 2025";;
20240229;2928;CLUB DEPORTIVO TALENTOS CAJAMARCA;VOLEIBOL;AFILIADO;0026-DINADAF-RND-2018;09/01/2018;"0295-2022-IPD-DNCTD/SRND.
periodo de cuatro años (del 11 de febrero de 2022 hasta el 10 de febrero de 2026).";;
20240229;2929;INSTITUCIÓN EDUCATIVA PARROQUIAL INICIAL, PRIMARIA Y SECUNDARIA DE MENORES N°60019 SAN MARTÍN DE PORRES;VOLEIBOL;AFILIADO;0052-DINADAF-RND-2018;18/01/2018;;;
20240229;2930;CLUB DEPORTIVO UNIÓN MARANKIARI;VOLEIBOL;AFILIADO;0053-DINADAF-RND-2018;18/01/2018;;;
20240229;2931;CLUB DEPORTIVO SOCIAL CULTURALUNIÓN PERENÉ;VOLEIBOL;AFILIADO;0054-DINADAF-RND-2018;19/01/2018;;;
20240229;2932;CLUB DEPORTIVO SELVA CENTRAL;VOLEIBOL;AFILIADO;0055-DINADAF-RND-2018;19/01/2018;;;
20240229;2933;CLUB DEPORTIVO CULTURAL FENIX CUSCO;VOLEIBOL;AFILIADO;0139-DINADAF-RND-2018;08/02/2018;"0428-2022-IPD-DNCTD/SRND.
periodo del 18 de mayo de 2022 al 17 de mayo de 2026.";;
20240229;2934;CLUB DEPORTIVO ALIANZA CUSCO;VOLEIBOL;AFILIADO;0140-DINADAF-RND-2018;08/02/2018;" 0546-2022-IPD-DNCTD/SRND.
periodo 2021 al 2025";;
20240229;2935;CLUB DEPORTIVO BERNARDO ;VOLEIBOL;AFILIADO;0149-DINADAF-RND-2018;09/02/2018;"0057-2023-IPD-DNCTD/SRND.
periodo 19 de diciembre de 2022 al 18 de abril de 2027";;
20240229;2936;CLUB DEPORTIVO JUAN PABLO DE AREQUIPA;VOLEIBOL;AFILIADO;0260-DINADAF-RND-2018;23/02/2018; 0080-DNCTD-RND-2020. Periodo 30 de octubre de 2019 al 29 de octubre de 2021;;
20240229;2937;CLUB DEPORTIVO CULTURAL LEONCIO PRADO-ATE;VOLEIBOL;AFILIADO;0365-DINADAF-RND-2018;06/03/2018;;;
20240229;2938;INSTITUCIÓN DEPORTIVA CULTURAL STARS VOLEYBALL CLUB;VOLEIBOL;AFILIADO;0366-DINADAF-RND-2018;06/03/2018;;;
20240229;2939;CLUB CULTURAL SOCIAL DEPORTIVO SAN ANTONIO;VOLEIBOL;AFILIADO;0448-DINADAF-RND-2018;15/03/2018;" 245-2023-IPD-DNCTD/SRND.
Periodo 01 de abril de 2023 al 31 de marzo de 2025";;
20240229;2940;CLUB SOCIAL JUVENTUD CONFRATERNIDAD MUNDIAL DE HUARAZ;VOLEIBOL;AFILIADO;0449-DINADAF-RND-2018;15/03/2018;"0507-2022-IPD-DNCTD/SRND.
periodo 01 de enero de 2022 al 31 de diciembre de 2023.";;
20240229;2941;CLUB ASOCIACIÓN DEPORTIVA DE LA UNIVERSIDAD NACIONAL DE ANCASH SANTIAGO ANTUNEZ DE MAYOLO;VOLEIBOL;AFILIADO;0450-DINADAF-RND-2018;15/03/2018;"0560-2023-RENADE/IPD.
periodo del 15 de enero de 2023 al 14 de enero de 2025";;
20240229;2942;ASOCIACIÓN DEPORTIVA SANGANI;VOLEIBOL;AFILIADO;0519-DINADAF-RND-2018;26/03/2018;;;
20240229;2943;ACADEMIA DE FÚTBOL GALLITO SORAS;VOLEIBOL;AFILIADO;0520-DINADAF-RND-2018;26/03/2018;;;
20240229;2944;CLUB JUVENTUD DEFENSORES;VOLEIBOL;AFILIADO; 215-DINADAF-RND-2017;03/03/2017;"Periodo de cuatro (04) años.
 0526-DINADAF-RND-2018. Amplió su actividad deportiva a la disciplina de voleibol";;
20240229;2945;CLUB SOCIAL DEPORTIVO CULTURAL VERANO SPORT ;VOLEIBOL;AFILIADO;0532-DINADAF-RND-2018;27/03/2018;"0222-2023-IPD-DNCTD/SRND.
periodo del 04 de enero de 2023 al 03 de enero de 2027";;
20240229;2946;CLUB DEPORTIVO ASOCIACIÓN DEPORTIVA NACIONAL F.B.C.;VOLEIBOL;AFILIADO;0599-DINADAF-RND-2018;09/04/2018;;;
20240229;2947;ASOCIACIÓN CLUB DEPORTIVO R.J.;VOLEIBOL;AFILIADO;0728-DINADAF-RND-2018;20/04/2018;"0586-2023-RENADE/IPD.
periodo 03 de julio de 2022 al 02 de julio de 2025";;
20240229;2948;UNIVERSIDAD NACIONAL HERMILIO VALDIZAN-HUANUCO;VOLEIBOL;AFILIADO;765-DINADAF-RND-2018;25/04/2018;;;
20240229;2949;CLUB DEPORTIVO AGUERRIDOS DEL BOSQUE;VOLEIBOL;AFILIADO;789-DINADAF-RND-2018;27/04/2018;"0326-2022-IPD-DNCTD/SRND.
periodo del 18 de abril de 2022 al 17 de abril de 2026.";;
20240229;2950;CLUB DEPORTIVO DE VOLEIBOL ROMAPU;VOLEIBOL;AFILIADO;798-DINADAF-RND-2018;30/04/2018;;;
20240229;2951;ASOCIACIÓN DEPORTIVA F.B.C. VOLEY;VOLEIBOL;AFILIADO;818-DINADAF-RND-2018;04/05/2018;"0305-2022-IPD-DNCTD/SRND.
periodo 05 de noviembre del 2021 al 04 de noviembre del 2025.";;
20240229;2952;CLUB DEPORTIVO RICARDO PALMA SORIANO;VOLEIBOL;AFILIADO;826-DINADAF-RND-2018;07/05/2018;"254-2022-IPD-DNCTD/SRND.
periodo 24 de abril de 2022 al 23 de abril de 2024";;
20240229;2953;CLUB DEPORTIVO GOMEZ ARIAS DAVILA;VOLEIBOL;AFILIADO;827-DINADAF-RND-2018;08/05/2018;;;
20240229;2954;CLUB DEPORTIVO VIRGEN DEL CARMEN-HUAURA;VOLEIBOL;AFILIADO;838-DINADAF-RND-2018;09/05/2018;;;
20240229;2955;CLUB DEPORTIVO ASOCIACIÓN B.O.C. CEVASCO;VOLEIBOL;AFILIADO;846-DINADAF-RND-2018;10/05/2018;;;
20240229;2956;CLUB SOCIAL CULTURAL DEPORTIVO WAIKIKI;VOLEIBOL;AFILIADO;862-DINADAF-RND-2018;16/05/2018;"0396-2023-RENADE/IPD.
periodo del 12 de julio de 2023 al 11 de julio 2027 (4 años)";;
20240229;2957;CLUB DEPORTIVO IDUNSA;VOLEIBOL;AFILIADO;921-DINADAF-RND-2018;01/06/2018;"0527-2022-IPD-DNCTD/SRND.
periodo 29 de abril de 2022 al 28 de abril de 2026.";;
20240229;2958;ESCUELA DEPORTIVA JUCRI SPORT;VOLEIBOL;AFILIADO;0928-DINADAF-RND-2018;04/06/2018;"0511-2022-IPD-DNCTD/SRND.
periodo de dos (02) años, en Asamblea General Extraordinaria de fecha 31 de mayo de 2022.";;
20240229;2959;CLUB SPORT CHANCAY;VOLEIBOL;AFILIADO;0932-DINADAF-RND-2018;05/06/2018;;;
20240229;2960;CLUB DEPORTIVO SPORT ASOVISEM CHANCAY;VOLEIBOL;AFILIADO;0933-DINADAF-RND-2018;05/06/2018;;;
20240229;2961;CLUB DEPORTIVO ROSA AURORA F.C. CHANCAYLLO;VOLEIBOL;AFILIADO;0934-DINADAF-RND-2018;06/06/2018;;;
20240229;2962;CLUB DEPORTIVO INSTITUTO PERUANO DE RECREACIÓN INTERNA DE VOLEY Y FUTBOL;VOLEIBOL;AFILIADO;0937-DINADAF-RND-2018;06/06/2018;"0508-2022-IPD-DNCTD/SRND.
periodo del 23 de febrero de 2022 al 22 de febrero de 2024.";;
20240229;2963;INSTITUCIÓN EDUCATIVA PRIVADA MAX PLANCK;VOLEIBOL;AFILIADO;0946-DINADAF-RND-2018;08/06/2018;;;
20240229;2964;CLUB DEPORTIVO IV CENTENARIO;VOLEIBOL;AFILIADO;0949-DINADAF-RND-2018;11/06/2018;;;
20240229;2965;ASOCIACIÓN DEPORTIVA CRUZ AMERICA;VOLEIBOL;AFILIADO;0950-DINADAF-RND-2018;11/06/2018;"0679-2022-IPD-DNCTD/SRND.
periodo del 16 de marzo de 2022 al 15 de marzo de 2024";;
20240229;2966;SAN JOSÉ VOLEYBALL CLUB;VOLEIBOL;AFILIADO;0953-DINADAF-RND-2018;11/06/2018;" 343-2023-IPD-DNCTD/SRND.
periodo 2023-2027 (desde el 13 de junio de 2023 al 13 de junio de 2027)";;
20240229;2967;ANGELES SPORT CLUB;VOLEIBOL;AFILIADO;0954-DINADAF-RND-2018;11/06/2018; 0768-DNCTD-RND-2019. Periodo restante que culmina el 18 de octubre de 2021;;
20240229;2968;CTH TEAM VOLLEYBALL;VOLEIBOL;AFILIADO;0955-DINADAF-RND-2018;11/06/2018;;;
20240229;2969;CLUB DEPORTIVO J.M EL MATADOR;VOLEIBOL;AFILIADO;1019-DINADAF-RND-2018;20/06/2018;"0432-2022-IPD-DNCTD/SRND.
periodo 2022-2026 (Del 25 de mayo de 2022 hasta el 24 de mayo de 2026).";;
20240229;2970;CLUB SOCIAL DEPORTIVO UNIVERSIDAD SAN PEDRO;VOLEIBOL;AFILIADO;1020-DINADAF-RND-2018;20/06/2018; 0472-DNCTD-RND-2019. Periodo 21 de mayo de 2019 al 20 de mayo de 2023 (04 años);;
20240229;2971;CLUB DEPORTIVO SOY VOLEY MANCHAY;VOLEIBOL;AFILIADO;1023-DINADAF-RND-2018;20/06/2018;"0360-2022-IPD-DNCTD/SRND.
periodo del 15 de marzo de 2022 al 14 de marzo de 2026.";;
20240229;2972;CLUB DEPORTIVO CULTURAL HALCONES CAXA;VOLEIBOL;AFILIADO;1025-DINADAF-RND-2018;20/06/2018;Periodo de cuatro (04) años (Del 18 de mayo de 2018 al 17 de mayo de 2022);;
20240229;2973;DEPORTES AUDAX TEAM E.I.R.L;VOLEIBOL;AFILIADO;1033-DINADAF-RND-2018;21/06/2018;;;
20240229;2974;CLUB DEPORTIVO REY DE REYES;VOLEIBOL;AFILIADO;1034-DINADAF-RND-2018;21/06/2018;;;
20240229;2975;CLUB DEPORTIVO UNION FORTALEZA;VOLEIBOL;AFILIADO;1037-DINADAF-RND-2018;21/06/2018;;;
20240229;2976;CLUB DEPORTIVO LA VICTORIA;VOLEIBOL;AFILIADO;1067-DINADAF-RND-2018;27/06/2018;"0214-2023-IPD-DNCTD/SRND.
periodo del 10 de agosto de 2021 al 09 de agosto de 2023";;
20240229;2977;ASOCIACION DEPORTIVA VECINAL REAL CAYMA;VOLEIBOL;AFILIADO;1068-DINADAF-RND-2018;27/06/2018;"0138-2022-IPD-DNCTD/SRND.
período 12 de octubre de 2020 al 12 de octubre de 2024";;
20240229;2978;FBC CLUB DEPORTIVO CULTURAL;VOLEIBOL;AFILIADO;1069-DINADAF-RND-2018;28/06/2018;"0257-2022-IPD-DNCTD/SRND.
periodo de 04 años, en Asamblea General Extraordinaria de fecha 14 de agosto de 2021";;
20240229;2979;CLUB DEPORTIVO DE VOLEY BECA E.I.R.L.;VOLEIBOL;AFILIADO;1070-DINADAF-RND-2018;28/06/2018;;;
20240229;2980;ESTUDIANTES CLUB DE BASKETBALL-TACNA;VOLEIBOL;AFILIADO;1074-DINADAF-RND-2018;28/06/2018;;;
20240229;2981;ASOCIACION DEPORTIVA CLUB UNION LAS GACELAS;VOLEIBOL;AFILIADO;1075-DINADAF-RND-2018;28/06/2018;"0215-2023-IPD-DNCTD/SRND.
periodo del 10 de abril de 2022 al 10 de abril de 2026";;
20240229;2982;REPRESENTACIONES & ADMINISTRACION DEPORTIVAS E.I.R.L.;VOLEIBOL;AFILIADO;1076-DINADAF-RND-2018;02/07/2018;;;
20240229;2983;CLUB DEPORTIVO DE VOLEY KINDER VOLLEYBALL CLUB;VOLEIBOL;AFILIADO;1077-DINADAF-RND-2018;02/07/2018;;;
20240229;2984;CLUB SPORT SEMILLERO;VOLEIBOL;AFILIADO;1082-DINADAF-RND-2018;03/07/2018;;;
20240229;2985;ASOCIACION CULTURAL, SOCIAL Y DEPORTIVA RESPLANDOR DE VIDA;VOLEIBOL;AFILIADO;1088-DINADAF-RND-2018;05/07/2018;Periodo de tres (03) años;;
20240229;2986;GAP SPORTING;VOLEIBOL;AFILIADO;1097-DINADAF-RND-2018;09/07/2018;"0003-2023-IPD-DNCTD/SRND.
periodo del 11 de junio de 2022 al 11 de junio de 2026";;
20240229;2987;INSTITUCIÓN EDUCATIVA INTEGRADA 479 – 64001 DANIEL ALCIDES CARRIÓN;VOLEIBOL;AFILIADO;1111-DINADAF-RND-2018;10/07/2018;;;
20240229;2988;CLUB DEPORTIVO HUMBERTO LUNA;VOLEIBOL;AFILIADO;1152-DINADAF-RND-2018;18/07/2018; 0663-DNCTD-RND-2019. Periodo 20 de febrero de 2019 al 19 de febrero de 2022;;
20240229;2989;SPORT LIBERTAD;VOLEIBOL;AFILIADO;1160-DINADAF-RND-2018;19/07/2018;"0219-2022-IPD-DNCTD/SRND.
periodo 2022 -2026.";;
20240229;2990;CLUB DEPORTIVO DE VOLEIBOL SAN ALBERTO;VOLEIBOL;AFILIADO;1163-DINADAF-RND-2018;20/07/2018;Periodo 05 de marzo de 2018 al 04 de marzo de 2022;;
20240229;2991;CLUB INTERNACIONAL ANEÑAS;VOLEIBOL;AFILIADO;1168-DINADAF-RND-2018;23/07/2018;"0295-2023-IPD-DNCTD/SRND.
periodo 07 de julio de 2022 al 07 de julio de 2026";;
20240229;2992;CLUB DEPORTIVO LUCHA FUENTES;VOLEIBOL;AFILIADO;1170-DINADAF-RND-2018;23/07/2018;;;
20240229;2993;CLUB DEPORTIVO SPORT SAN MIGUEL DE HUARAZ;VOLEIBOL;AFILIADO;1171-DINADAF-RND-2018;24/07/2018;Periodo de cuatro (04) años (Del 25 de mayo de 2018 al 25 de mayo de 2022);;
20240229;2994;CLUB SPORT SOLEDAD;VOLEIBOL;AFILIADO;1172-DINADAF-RND-2018;24/07/2018;"441-2022-IPD-DNCTD/SRND.
periodo comprendido del 28 de noviembre de 2021 al 28 de noviembre de 2023.";;
20240229;2995;INSTITUCIÓN EDUCATIVA DE GESTIÓN PRIVADA PITAGORAS;VOLEIBOL;AFILIADO;1175-DINADAF-RND-2018;25/07/2018;;;
